anio,semana_epi,casos,temp_media_c_lag1,temp_media_c_lag2,temp_media_c_lag3,temp_media_c_lag4,precipitacion_mm_lag1,precipitacion_mm_lag2,precipitacion_mm_lag3,precipitacion_mm_lag4,humedad_media_pct_lag1,humedad_media_pct_lag2,humedad_media_pct_lag3,humedad_media_pct_lag4,casos_lag1,casos_lag2,casos_lag4
2020,36,58,20.95714286,21.25714286,21.6,22.4,69.8,71,175.8,12.9,87.42857143,86.57142857,88.57142857,76.71428571,64,61,67
2020,37,73,21.57142857,20.95714286,21.25714286,21.6,35.7,69.8,71,175.8,83,87.42857143,86.57142857,88.57142857,58,64,60
2020,38,49,21.52857143,21.57142857,20.95714286,21.25714286,66.1,35.7,69.8,71,83.57142857,83,87.42857143,86.57142857,73,58,61
2020,39,61,21.65714286,21.52857143,21.57142857,20.95714286,39.9,66.1,35.7,69.8,83.28571429,83.57142857,83,87.42857143,49,73,64
2020,40,49,21.77142857,21.65714286,21.52857143,21.57142857,79.2,39.9,66.1,35.7,83.14285714,83.28571429,83.57142857,83,61,49,58
2020,41,59,21.35714286,21.77142857,21.65714286,21.52857143,107.4,79.2,39.9,66.1,85,83.14285714,83.28571429,83.57142857,49,61,73
2020,42,50,21.77142857,21.35714286,21.77142857,21.65714286,50.7,107.4,79.2,39.9,81.28571429,85,83.14285714,83.28571429,59,49,49
2020,43,69,21.72857143,21.77142857,21.35714286,21.77142857,108.3,50.7,107.4,79.2,84,81.28571429,85,83.14285714,50,59,61
2020,44,51,21.38571429,21.72857143,21.77142857,21.35714286,131.3,108.3,50.7,107.4,86.85714286,84,81.28571429,85,69,50,49
2020,45,50,21.18571429,21.38571429,21.72857143,21.77142857,112.4,131.3,108.3,50.7,85.85714286,86.85714286,84,81.28571429,51,69,59
2020,46,50,22.12857143,21.18571429,21.38571429,21.72857143,107,112.4,131.3,108.3,82.42857143,85.85714286,86.85714286,84,50,51,50
2020,47,52,21.31428571,22.12857143,21.18571429,21.38571429,94.7,107,112.4,131.3,86,82.42857143,85.85714286,86.85714286,50,50,69
2020,48,29,21.21428571,21.31428571,22.12857143,21.18571429,62,94.7,107,112.4,85.57142857,86,82.42857143,85.85714286,52,50,51
2020,49,68,21.4,21.21428571,21.31428571,22.12857143,69,62,94.7,107,85,85.57142857,86,82.42857143,29,52,50
2020,50,59,21.18571429,21.4,21.21428571,21.31428571,80.8,69,62,94.7,85.57142857,85,85.57142857,86,68,29,50
2020,51,49,21.31428571,21.18571429,21.4,21.21428571,49.4,80.8,69,62,83.57142857,85.57142857,85,85.57142857,59,68,52
2020,52,72,21.2,21.31428571,21.18571429,21.4,69.4,49.4,80.8,69,84.28571429,83.57142857,85.57142857,85,49,59,29
2020,53,53,21.01428571,21.2,21.31428571,21.18571429,71.4,69.4,49.4,80.8,86.14285714,84.28571429,83.57142857,85.57142857,72,49,68
2021,1,96,20.84285714,21.01428571,21.2,21.31428571,42.4,71.4,69.4,49.4,85,86.14285714,84.28571429,83.57142857,53,72,59
2021,2,86,20.44285714,20.84285714,21.01428571,21.2,87.4,42.4,71.4,69.4,86.42857143,85,86.14285714,84.28571429,96,53,49
2021,3,89,21.22857143,20.44285714,20.84285714,21.01428571,51.2,87.4,42.4,71.4,84.14285714,86.42857143,85,86.14285714,86,96,72
2021,4,140,21.34285714,21.22857143,20.44285714,20.84285714,37.4,51.2,87.4,42.4,82.71428571,84.14285714,86.42857143,85,89,86,53
2021,5,132,21.8,21.34285714,21.22857143,20.44285714,23.2,37.4,51.2,87.4,79.85714286,82.71428571,84.14285714,86.42857143,140,89,96
2021,6,130,22.24285714,21.8,21.34285714,21.22857143,24.1,23.2,37.4,51.2,81.85714286,79.85714286,82.71428571,84.14285714,132,140,86
2021,7,138,21.57142857,22.24285714,21.8,21.34285714,42.8,24.1,23.2,37.4,84.57142857,81.85714286,79.85714286,82.71428571,130,132,89
2021,8,134,20.91428571,21.57142857,22.24285714,21.8,98.5,42.8,24.1,23.2,85.57142857,84.57142857,81.85714286,79.85714286,138,130,140
2021,9,123,21.91428571,20.91428571,21.57142857,22.24285714,30.9,98.5,42.8,24.1,83.42857143,85.57142857,84.57142857,81.85714286,134,138,132
2021,10,105,21.08571429,21.91428571,20.91428571,21.57142857,81.3,30.9,98.5,42.8,87.14285714,83.42857143,85.57142857,84.57142857,123,134,130
2021,11,81,20.65714286,21.08571429,21.91428571,20.91428571,76.2,81.3,30.9,98.5,87.14285714,87.14285714,83.42857143,85.57142857,105,123,138
2021,12,80,20.81428571,20.65714286,21.08571429,21.91428571,39,76.2,81.3,30.9,83.57142857,87.14285714,87.14285714,83.42857143,81,105,134
2021,13,58,21.25714286,20.81428571,20.65714286,21.08571429,75.3,39,76.2,81.3,86,83.57142857,87.14285714,87.14285714,80,81,123
2021,14,67,21.65714286,21.25714286,20.81428571,20.65714286,105.7,75.3,39,76.2,85.14285714,86,83.57142857,87.14285714,58,80,105
2021,15,59,21.21428571,21.65714286,21.25714286,20.81428571,98.2,105.7,75.3,39,86.42857143,85.14285714,86,83.57142857,67,58,81
2021,16,42,21.7,21.21428571,21.65714286,21.25714286,95.9,98.2,105.7,75.3,85.71428571,86.42857143,85.14285714,86,59,67,80
2021,17,40,21.78571429,21.7,21.21428571,21.65714286,40,95.9,98.2,105.7,84.57142857,85.71428571,86.42857143,85.14285714,42,59,58
2021,18,56,20.85714286,21.78571429,21.7,21.21428571,80.1,40,95.9,98.2,87.85714286,84.57142857,85.71428571,86.42857143,40,42,67
2021,19,54,21.35714286,20.85714286,21.78571429,21.7,59.2,80.1,40,95.9,86,87.85714286,84.57142857,85.71428571,56,40,59
2021,20,67,21.62857143,21.35714286,20.85714286,21.78571429,160.5,59.2,80.1,40,88,86,87.85714286,84.57142857,54,56,42
2021,21,45,21.55714286,21.62857143,21.35714286,20.85714286,131.9,160.5,59.2,80.1,86.42857143,88,86,87.85714286,67,54,40
2021,22,80,21.54285714,21.55714286,21.62857143,21.35714286,78.9,131.9,160.5,59.2,87.71428571,86.42857143,88,86,45,67,56
2021,23,67,21.6,21.54285714,21.55714286,21.62857143,117.2,78.9,131.9,160.5,88,87.71428571,86.42857143,88,80,45,54
2021,24,64,20.54285714,21.6,21.54285714,21.55714286,75.3,117.2,78.9,131.9,89.57142857,88,87.71428571,86.42857143,67,80,67
2021,25,82,20.77142857,20.54285714,21.6,21.54285714,70.7,75.3,117.2,78.9,86.85714286,89.57142857,88,87.71428571,64,67,45
2021,26,76,20.61428571,20.77142857,20.54285714,21.6,62.4,70.7,75.3,117.2,86.71428571,86.85714286,89.57142857,88,82,64,80
2021,27,49,20.98571429,20.61428571,20.77142857,20.54285714,37.3,62.4,70.7,75.3,82.28571429,86.71428571,86.85714286,89.57142857,76,82,67
2021,28,43,21.25714286,20.98571429,20.61428571,20.77142857,64.9,37.3,62.4,70.7,81.57142857,82.28571429,86.71428571,86.85714286,49,76,64
2021,29,82,21.27142857,21.25714286,20.98571429,20.61428571,64,64.9,37.3,62.4,85,81.57142857,82.28571429,86.71428571,43,49,82
2021,30,57,21.6,21.27142857,21.25714286,20.98571429,50.2,64,64.9,37.3,81.85714286,85,81.57142857,82.28571429,82,43,76
2021,31,92,21.88571429,21.6,21.27142857,21.25714286,49.2,50.2,64,64.9,82.28571429,81.85714286,85,81.57142857,57,82,49
2021,32,73,21.54285714,21.88571429,21.6,21.27142857,38.7,49.2,50.2,64,80.57142857,82.28571429,81.85714286,85,92,57,43
2021,33,74,21.12857143,21.54285714,21.88571429,21.6,137.8,38.7,49.2,50.2,87.42857143,80.57142857,82.28571429,81.85714286,73,92,82
2021,34,58,21.12857143,21.12857143,21.54285714,21.88571429,94.1,137.8,38.7,49.2,87,87.42857143,80.57142857,82.28571429,74,73,57
2021,35,69,21.02857143,21.12857143,21.12857143,21.54285714,67.1,94.1,137.8,38.7,87.85714286,87,87.42857143,80.57142857,58,74,92
2021,36,73,21.17142857,21.02857143,21.12857143,21.12857143,104.1,67.1,94.1,137.8,85.57142857,87.85714286,87,87.42857143,69,58,73
2021,37,71,21.05714286,21.17142857,21.02857143,21.12857143,82.8,104.1,67.1,94.1,86.85714286,85.57142857,87.85714286,87,73,69,74
2021,38,68,21.74285714,21.05714286,21.17142857,21.02857143,62,82.8,104.1,67.1,80.57142857,86.85714286,85.57142857,87.85714286,71,73,58
2021,39,45,21.5,21.74285714,21.05714286,21.17142857,101.4,62,82.8,104.1,82.42857143,80.57142857,86.85714286,85.57142857,68,71,69
2021,40,54,21.3,21.5,21.74285714,21.05714286,55.5,101.4,62,82.8,85.42857143,82.42857143,80.57142857,86.85714286,45,68,73
2021,41,77,21.27142857,21.3,21.5,21.74285714,115.3,55.5,101.4,62,89.57142857,85.42857143,82.42857143,80.57142857,54,45,71
2021,42,49,21.24285714,21.27142857,21.3,21.5,66.2,115.3,55.5,101.4,88.42857143,89.57142857,85.42857143,82.42857143,77,54,68
2021,43,51,20.77142857,21.24285714,21.27142857,21.3,97.9,66.2,115.3,55.5,88.42857143,88.42857143,89.57142857,85.42857143,49,77,45
2021,44,51,21.17142857,20.77142857,21.24285714,21.27142857,85.1,97.9,66.2,115.3,87.71428571,88.42857143,88.42857143,89.57142857,51,49,54
2021,45,53,20.82857143,21.17142857,20.77142857,21.24285714,116.9,85.1,97.9,66.2,88.14285714,87.71428571,88.42857143,88.42857143,51,51,77
2021,46,59,20.58571429,20.82857143,21.17142857,20.77142857,111.8,116.9,85.1,97.9,90.42857143,88.14285714,87.71428571,88.42857143,53,51,49
2021,47,63,20.8,20.58571429,20.82857143,21.17142857,48.5,111.8,116.9,85.1,88.42857143,90.42857143,88.14285714,87.71428571,59,53,51
2021,48,59,20.62857143,20.8,20.58571429,20.82857143,104.2,48.5,111.8,116.9,90.71428571,88.42857143,90.42857143,88.14285714,63,59,51
2021,49,45,20.8,20.62857143,20.8,20.58571429,72.5,104.2,48.5,111.8,89.14285714,90.71428571,88.42857143,90.42857143,59,63,53
2021,50,55,20.77142857,20.8,20.62857143,20.8,98.8,72.5,104.2,48.5,90.28571429,89.14285714,90.71428571,88.42857143,45,59,59
2021,51,58,20.57142857,20.77142857,20.8,20.62857143,83.3,98.8,72.5,104.2,89.28571429,90.28571429,89.14285714,90.71428571,55,45,63
2021,52,27,21.15714286,20.57142857,20.77142857,20.8,32.2,83.3,98.8,72.5,87.42857143,89.28571429,90.28571429,89.14285714,58,55,59
2022,1,36,21,21.15714286,20.57142857,20.77142857,69.6,32.2,83.3,98.8,88.85714286,87.42857143,89.28571429,90.28571429,27,58,45
2022,2,43,20.38571429,21,21.15714286,20.57142857,43.7,69.6,32.2,83.3,88.28571429,88.85714286,87.42857143,89.28571429,36,27,55
2022,3,44,20.54285714,20.38571429,21,21.15714286,37.2,43.7,69.6,32.2,86,88.28571429,88.85714286,87.42857143,43,36,58
2022,4,40,21.24285714,20.54285714,20.38571429,21,23,37.2,43.7,69.6,84.57142857,86,88.28571429,88.85714286,44,43,27
2022,5,56,20.87142857,21.24285714,20.54285714,20.38571429,58.2,23,37.2,43.7,87.57142857,84.57142857,86,88.28571429,40,44,36
2022,6,40,20.77142857,20.87142857,21.24285714,20.54285714,64.3,58.2,23,37.2,86.28571429,87.57142857,84.57142857,86,56,40,43
2022,7,38,20.54285714,20.77142857,20.87142857,21.24285714,69.8,64.3,58.2,23,88.57142857,86.28571429,87.57142857,84.57142857,40,56,44
2022,8,44,20.71428571,20.54285714,20.77142857,20.87142857,124.8,69.8,64.3,58.2,88.57142857,88.57142857,86.28571429,87.57142857,38,40,40
2022,9,50,20.81428571,20.71428571,20.54285714,20.77142857,76.5,124.8,69.8,64.3,87.28571429,88.57142857,88.57142857,86.28571429,44,38,56
2022,10,37,20.52857143,20.81428571,20.71428571,20.54285714,106.3,76.5,124.8,69.8,89.85714286,87.28571429,88.57142857,88.57142857,50,44,40
2022,11,43,21.22857143,20.52857143,20.81428571,20.71428571,29,106.3,76.5,124.8,82.57142857,89.85714286,87.28571429,88.57142857,37,50,38
2022,12,42,20.87142857,21.22857143,20.52857143,20.81428571,67.5,29,106.3,76.5,86.42857143,82.57142857,89.85714286,87.28571429,43,37,44
2022,13,40,20.97142857,20.87142857,21.22857143,20.52857143,93.6,67.5,29,106.3,88.57142857,86.42857143,82.57142857,89.85714286,42,43,50
2022,14,30,21.12857143,20.97142857,20.87142857,21.22857143,92.9,93.6,67.5,29,88.71428571,88.57142857,86.42857143,82.57142857,40,42,37
2022,15,44,21.28571429,21.12857143,20.97142857,20.87142857,78,92.9,93.6,67.5,88.14285714,88.71428571,88.57142857,86.42857143,30,40,43
2022,16,42,21.21428571,21.28571429,21.12857143,20.97142857,88.4,78,92.9,93.6,88.28571429,88.14285714,88.71428571,88.57142857,44,30,42
2022,17,35,20.54285714,21.21428571,21.28571429,21.12857143,133.9,88.4,78,92.9,88.85714286,88.28571429,88.14285714,88.71428571,42,44,40
2022,18,43,21.15714286,20.54285714,21.21428571,21.28571429,43.8,133.9,88.4,78,86,88.85714286,88.28571429,88.14285714,35,42,30
2022,19,32,21.3,21.15714286,20.54285714,21.21428571,43,43.8,133.9,88.4,86.71428571,86,88.85714286,88.28571429,43,35,44
2022,20,41,21.47142857,21.3,21.15714286,20.54285714,69.6,43,43.8,133.9,86.85714286,86.71428571,86,88.85714286,32,43,42
2022,21,38,20.47142857,21.47142857,21.3,21.15714286,91.6,69.6,43,43.8,90.14285714,86.85714286,86.71428571,86,41,32,35
2022,22,40,20.64285714,20.47142857,21.47142857,21.3,86,91.6,69.6,43,88.28571429,90.14285714,86.85714286,86.71428571,38,41,43
2022,23,20,20.27142857,20.64285714,20.47142857,21.47142857,84.3,86,91.6,69.6,89,88.28571429,90.14285714,86.85714286,40,38,32
2022,24,34,20.24285714,20.27142857,20.64285714,20.47142857,106.7,84.3,86,91.6,89.71428571,89,88.28571429,90.14285714,20,40,41
2022,25,29,20.24285714,20.24285714,20.27142857,20.64285714,71.1,106.7,84.3,86,89.57142857,89.71428571,89,88.28571429,34,20,38
2022,26,29,20,20.24285714,20.24285714,20.27142857,129.6,71.1,106.7,84.3,89.71428571,89.57142857,89.71428571,89,29,34,40
2022,27,25,20.68571429,20,20.24285714,20.24285714,65.6,129.6,71.1,106.7,87,89.71428571,89.57142857,89.71428571,29,29,20
2022,28,29,20.97142857,20.68571429,20,20.24285714,117.3,65.6,129.6,71.1,85.14285714,87,89.71428571,89.57142857,25,29,34
2022,29,31,20.57142857,20.97142857,20.68571429,20,77.2,117.3,65.6,129.6,87.85714286,85.14285714,87,89.71428571,29,25,29
2022,30,26,20.84285714,20.57142857,20.97142857,20.68571429,67,77.2,117.3,65.6,84.71428571,87.85714286,85.14285714,87,31,29,29
2022,31,36,20.4,20.84285714,20.57142857,20.97142857,64.2,67,77.2,117.3,88.57142857,84.71428571,87.85714286,85.14285714,26,31,25
2022,32,31,20.81428571,20.4,20.84285714,20.57142857,83.1,64.2,67,77.2,88.57142857,88.57142857,84.71428571,87.85714286,36,26,29
2022,33,41,20.82857143,20.81428571,20.4,20.84285714,65.8,83.1,64.2,67,85,88.57142857,88.57142857,84.71428571,31,36,31
2022,34,35,20.97142857,20.82857143,20.81428571,20.4,34.6,65.8,83.1,64.2,83.28571429,85,88.57142857,88.57142857,41,31,26
2022,35,40,20.95714286,20.97142857,20.82857143,20.81428571,59,34.6,65.8,83.1,82.42857143,83.28571429,85,88.57142857,35,41,36
2022,36,55,21.1,20.95714286,20.97142857,20.82857143,59.3,59,34.6,65.8,85,82.42857143,83.28571429,85,40,35,31
2022,37,34,21.45714286,21.1,20.95714286,20.97142857,36.1,59.3,59,34.6,82,85,82.42857143,83.28571429,55,40,41
2022,38,30,20.84285714,21.45714286,21.1,20.95714286,50.7,36.1,59.3,59,86.42857143,82,85,82.42857143,34,55,35
2022,39,31,20.62857143,20.84285714,21.45714286,21.1,60.5,50.7,36.1,59.3,86.42857143,86.42857143,82,85,30,34,40
2022,40,26,21.14285714,20.62857143,20.84285714,21.45714286,62.6,60.5,50.7,36.1,85.71428571,86.42857143,86.42857143,82,31,30,55
2022,41,24,20.92857143,21.14285714,20.62857143,20.84285714,67.8,62.6,60.5,50.7,86.57142857,85.71428571,86.42857143,86.42857143,26,31,34
2022,42,31,21.04285714,20.92857143,21.14285714,20.62857143,70.4,67.8,62.6,60.5,86.42857143,86.57142857,85.71428571,86.42857143,24,26,30
2022,43,23,20.85714286,21.04285714,20.92857143,21.14285714,64.1,70.4,67.8,62.6,89.14285714,86.42857143,86.57142857,85.71428571,31,24,31
2022,44,34,20.77142857,20.85714286,21.04285714,20.92857143,91.2,64.1,70.4,67.8,89.71428571,89.14285714,86.42857143,86.57142857,23,31,26
2022,45,38,20.98571429,20.77142857,20.85714286,21.04285714,50.3,91.2,64.1,70.4,87,89.71428571,89.14285714,86.42857143,34,23,24
2022,46,41,20.6,20.98571429,20.77142857,20.85714286,107.4,50.3,91.2,64.1,89.14285714,87,89.71428571,89.14285714,38,34,31
2022,47,31,21.22857143,20.6,20.98571429,20.77142857,58.5,107.4,50.3,91.2,87,89.14285714,87,89.71428571,41,38,23
2022,48,32,20.65714286,21.22857143,20.6,20.98571429,60.5,58.5,107.4,50.3,87.85714286,87,89.14285714,87,31,41,34
2022,49,32,20.01428571,20.65714286,21.22857143,20.6,125.7,60.5,58.5,107.4,89.57142857,87.85714286,87,89.14285714,32,31,38
2022,50,22,20.15714286,20.01428571,20.65714286,21.22857143,66.7,125.7,60.5,58.5,87.14285714,89.57142857,87.85714286,87,32,32,41
2022,51,20,20.5,20.15714286,20.01428571,20.65714286,48.7,66.7,125.7,60.5,86.71428571,87.14285714,89.57142857,87.85714286,22,32,31
2022,52,28,21.22857143,20.5,20.15714286,20.01428571,30.3,48.7,66.7,125.7,86,86.71428571,87.14285714,89.57142857,20,22,32
2023,1,34,20.45714286,21.22857143,20.5,20.15714286,42.9,30.3,48.7,66.7,88.85714286,86,86.71428571,87.14285714,28,20,32
2023,2,34,20.28571429,20.45714286,21.22857143,20.5,92.1,42.9,30.3,48.7,89.14285714,88.85714286,86,86.71428571,34,28,22
2023,3,28,20.02857143,20.28571429,20.45714286,21.22857143,77.9,92.1,42.9,30.3,89.71428571,89.14285714,88.85714286,86,34,34,20
2023,4,41,20.4,20.02857143,20.28571429,20.45714286,24.1,77.9,92.1,42.9,86.71428571,89.71428571,89.14285714,88.85714286,28,34,28
2023,5,50,21.14285714,20.4,20.02857143,20.28571429,34.6,24.1,77.9,92.1,80.71428571,86.71428571,89.71428571,89.14285714,41,28,34
2023,6,45,21.17142857,21.14285714,20.4,20.02857143,22.8,34.6,24.1,77.9,82.57142857,80.71428571,86.71428571,89.71428571,50,41,34
2023,7,46,21.5,21.17142857,21.14285714,20.4,45,22.8,34.6,24.1,83.42857143,82.57142857,80.71428571,86.71428571,45,50,28
2023,8,52,21.14285714,21.5,21.17142857,21.14285714,80.2,45,22.8,34.6,87.42857143,83.42857143,82.57142857,80.71428571,46,45,41
2023,9,44,21.27142857,21.14285714,21.5,21.17142857,38.5,80.2,45,22.8,83.28571429,87.42857143,83.42857143,82.57142857,52,46,50
2023,10,60,21.55714286,21.27142857,21.14285714,21.5,81.1,38.5,80.2,45,86.14285714,83.28571429,87.42857143,83.42857143,44,52,45
2023,11,61,20.52857143,21.55714286,21.27142857,21.14285714,170,81.1,38.5,80.2,90,86.14285714,83.28571429,87.42857143,60,44,46
2023,12,67,20.45714286,20.52857143,21.55714286,21.27142857,63.6,170,81.1,38.5,87,90,86.14285714,83.28571429,61,60,52
2023,13,48,21.02857143,20.45714286,20.52857143,21.55714286,42.6,63.6,170,81.1,85.85714286,87,90,86.14285714,67,61,44
2023,14,56,21.34285714,21.02857143,20.45714286,20.52857143,52.9,42.6,63.6,170,87.71428571,85.85714286,87,90,48,67,60
2023,15,68,21.34285714,21.34285714,21.02857143,20.45714286,61.2,52.9,42.6,63.6,85.85714286,87.71428571,85.85714286,87,56,48,61
2023,16,63,21.17142857,21.34285714,21.34285714,21.02857143,89.1,61.2,52.9,42.6,87.14285714,85.85714286,87.71428571,85.85714286,68,56,67
2023,17,49,21.18571429,21.17142857,21.34285714,21.34285714,80.3,89.1,61.2,52.9,86.85714286,87.14285714,85.85714286,87.71428571,63,68,48
2023,18,93,21.45714286,21.18571429,21.17142857,21.34285714,74.7,80.3,89.1,61.2,84.85714286,86.85714286,87.14285714,85.85714286,49,63,56
2023,19,80,22.48571429,21.45714286,21.18571429,21.17142857,38.9,74.7,80.3,89.1,81.28571429,84.85714286,86.85714286,87.14285714,93,49,68
2023,20,100,22.44285714,22.48571429,21.45714286,21.18571429,62.2,38.9,74.7,80.3,84.42857143,81.28571429,84.85714286,86.85714286,80,93,63
2023,21,91,21.7,22.44285714,22.48571429,21.45714286,82.4,62.2,38.9,74.7,87.71428571,84.42857143,81.28571429,84.85714286,100,80,49
2023,22,111,21.52857143,21.7,22.44285714,22.48571429,133,82.4,62.2,38.9,88.85714286,87.71428571,84.42857143,81.28571429,91,100,93
2023,23,133,21.52857143,21.52857143,21.7,22.44285714,64.9,133,82.4,62.2,86.14285714,88.85714286,87.71428571,84.42857143,111,91,80
2023,24,159,21.34285714,21.52857143,21.52857143,21.7,115.9,64.9,133,82.4,86.57142857,86.14285714,88.85714286,87.71428571,133,111,100
2023,25,156,22.15714286,21.34285714,21.52857143,21.52857143,26.6,115.9,64.9,133,78.28571429,86.57142857,86.14285714,88.85714286,159,133,91
2023,26,170,22.07142857,22.15714286,21.34285714,21.52857143,40.6,26.6,115.9,64.9,80.57142857,78.28571429,86.57142857,86.14285714,156,159,111
2023,27,223,22.15714286,22.07142857,22.15714286,21.34285714,37.5,40.6,26.6,115.9,81.85714286,80.57142857,78.28571429,86.57142857,170,156,133
2023,28,219,21.3,22.15714286,22.07142857,22.15714286,58.4,37.5,40.6,26.6,87.57142857,81.85714286,80.57142857,78.28571429,223,170,159
2023,29,270,21.94285714,21.3,22.15714286,22.07142857,35.9,58.4,37.5,40.6,82,87.57142857,81.85714286,80.57142857,219,223,156
2023,30,259,22.95714286,21.94285714,21.3,22.15714286,20.7,35.9,58.4,37.5,75.28571429,82,87.57142857,81.85714286,270,219,170
2023,31,302,22.48571429,22.95714286,21.94285714,21.3,27.6,20.7,35.9,58.4,79.57142857,75.28571429,82,87.57142857,259,270,223
2023,32,307,22.67142857,22.48571429,22.95714286,21.94285714,22,27.6,20.7,35.9,76.85714286,79.57142857,75.28571429,82,302,259,219
2023,33,276,22.5,22.67142857,22.48571429,22.95714286,38.6,22,27.6,20.7,80.71428571,76.85714286,79.57142857,75.28571429,307,302,270
2023,34,338,22.01428571,22.5,22.67142857,22.48571429,47.1,38.6,22,27.6,82.57142857,80.71428571,76.85714286,79.57142857,276,307,259
2023,35,370,21.85714286,22.01428571,22.5,22.67142857,42.6,47.1,38.6,22,81.28571429,82.57142857,80.71428571,76.85714286,338,276,302
2023,36,348,23.57142857,21.85714286,22.01428571,22.5,12.7,42.6,47.1,38.6,75.71428571,81.28571429,82.57142857,80.71428571,370,338,307
2023,37,350,22.78571429,23.57142857,21.85714286,22.01428571,60.8,12.7,42.6,47.1,80.57142857,75.71428571,81.28571429,82.57142857,348,370,276
2023,38,394,22.92857143,22.78571429,23.57142857,21.85714286,53.5,60.8,12.7,42.6,79.14285714,80.57142857,75.71428571,81.28571429,350,348,338
2023,39,287,23.32857143,22.92857143,22.78571429,23.57142857,40.6,53.5,60.8,12.7,78.14285714,79.14285714,80.57142857,75.71428571,394,350,370
2023,40,302,23.08571429,23.32857143,22.92857143,22.78571429,60.4,40.6,53.5,60.8,80,78.14285714,79.14285714,80.57142857,287,394,348
2023,41,329,22.51428571,23.08571429,23.32857143,22.92857143,47.5,60.4,40.6,53.5,83,80,78.14285714,79.14285714,302,287,350
2023,42,312,22.58571429,22.51428571,23.08571429,23.32857143,79.6,47.5,60.4,40.6,82,83,80,78.14285714,329,302,394
2023,43,357,22.17142857,22.58571429,22.51428571,23.08571429,31.6,79.6,47.5,60.4,84,82,83,80,312,329,287
2023,44,310,21.42857143,22.17142857,22.58571429,22.51428571,27.4,31.6,79.6,47.5,86.14285714,84,82,83,357,312,302
2023,45,283,21.71428571,21.42857143,22.17142857,22.58571429,69.4,27.4,31.6,79.6,88.14285714,86.14285714,84,82,310,357,329
2023,46,373,22.3,21.71428571,21.42857143,22.17142857,77.3,69.4,27.4,31.6,86.71428571,88.14285714,86.14285714,84,283,310,312
2023,47,386,22.1,22.3,21.71428571,21.42857143,113.6,77.3,69.4,27.4,87.57142857,86.71428571,88.14285714,86.14285714,373,283,357
2023,48,389,21.48571429,22.1,22.3,21.71428571,71.9,113.6,77.3,69.4,87,87.57142857,86.71428571,88.14285714,386,373,310
2023,49,441,22.7,21.48571429,22.1,22.3,14.4,71.9,113.6,77.3,81.14285714,87,87.57142857,86.71428571,389,386,283
2023,50,405,22.4,22.7,21.48571429,22.1,25.7,14.4,71.9,113.6,82.71428571,81.14285714,87,87.57142857,441,389,373
2023,51,456,22.28571429,22.4,22.7,21.48571429,88.1,25.7,14.4,71.9,86.57142857,82.71428571,81.14285714,87,405,441,386
2023,52,413,22.42857143,22.28571429,22.4,22.7,49.5,88.1,25.7,14.4,87.14285714,86.57142857,82.71428571,81.14285714,456,405,389
